product_id,product_name,ema_number,patient_safety,authorisation_status,atc_code,additional,generic,conditional,exceptional,accelerated,orphan,authorisation_date,authorisation_holder,therapeutic_group,indication,url,dosage_form,route
31,Imatinib Accord,EMEA/H/C/002681,False,Authorised,L01EA01,False,True,False,False,False,False,30/06/2013,Accord Healthcare S.L.U.,imatinib,"Imatinib Accord is indicated for the treatment of- adult and paediatric patients with newly diagnosed Philadelphia chromosome (bcr-abl) positive (Ph+) chronic myeloid leukaemia (CML) for whom bone marrow transplantation is not considered as the first line of treatment.- adult and paediatric patients with Ph+ CML in chronic phase after failure of interferon-alpha therapy, or in accelerated phase or blast crisis.- adult and paediatric patients with newly diagnosed Philadelphia chromosome positive acute lymphoblastic leukaemia (Ph+ ALL) integrated with chemotherapy.- adult patients with relapsed or refractory Ph+ ALL as monotherapy.- adult patients with myelodysplastic/myeloproliferative diseases (MDS/MPD) associated with platelet-derived growth factor receptor (PDGFR) gene re-arrangements.- adult patients with advanced hypereosinophilic syndrome (HES) and/or chronic eosinophilic leukaemia (CEL) with FIP1L1-PDGFR? rearrangement.- adult patients with unresectable dermatofibrosarcoma protuberans (DFSP) and adult patients with recurrent and/or metastatic DFSP who are not eligible for surgery.- the treatment of adult patients with Kit (CD 117) positive unresectable and/or metastatic malignant gastrointestinal stromal tumours (GIST).- the adjuvant treatment of adult patients who are at significant risk of relapse following resection of Kit (CD117)-positive GIST. Patients who have a low or very low risk of recurrence should not receive adjuvant treatmentThe effect of imatinib on the outcome of bone marrow transplantation has not been determined.In adult and paediatric patients, the effectiveness of imatinib is based on overall haematological and cytogenetic response rates and progression-free survival in CML, on haematological and cytogenetic response rates in Ph+ ALL, MDS/MPD, on haematological response rates in HES/CEL and on objective response rates in adult patients with unresectable and/or metastatic DFSP. The experience with imatinib in patients with MDS/MPD associated with PDGFR gene re-arrangements is very limited (see section 5.1). Except in newly diagnosed chronic phase CML, there are no controlled trials demonstrating a clinical benefit or increased survival for these diseases.  ",https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-accord,Tablet,Oral
32,Repaglinide Krka,EMEA/H/C/001066,False,Authorised,A10BX02,False,True,False,False,False,False,03/11/2009,"Krka, d.d., Novo mesto",Drugs used in diabetes,"Repaglinide is indicated in patients with type-2 diabetes (non-insulin-dependent diabetes mellitus (NIDDM)) whose hyperglycaemia can no longer be controlled satisfactorily by diet, weight reduction and exercise.Treatment should be initiated as an adjunct to diet and exercise to lower the blood glucose in relation to meals.",https://www.ema.europa.eu/en/medicines/human/EPAR/repaglinide-krka,Tablet,Oral
33,Enyglid,EMEA/H/C/001065,False,Authorised,A10BX02,False,True,False,False,False,False,13/10/2009,"Krka, d.d., Novo mesto",Drugs used in diabetes,"Repaglinide is indicated in patients with type-2 diabetes (non-insulin-dependent diabetes mellitus (NIDDM)) whose hyperglycaemia can no longer be controlled satisfactorily by diet, weight reduction and exercise. Repaglinide is also indicated in combination with metformin in type-2 diabetes patients who are not satisfactorily controlled on metformin alone.Treatment should be initiated as an adjunct to diet and exercise to lower the blood glucose in relation to meals.",https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid,Tablet,Oral
34,Eviplera,EMEA/H/C/002312,False,Authorised,J05AR08,False,False,False,False,False,False,27/11/2011,Gilead Sciences International Ltd ,Antivirals for systemic use,"Eviplera is indicated for the treatment of adults infected with human immunodeficiency virus type 1 (HIV-1) without known mutations associated with resistance to the non-nucleoside reverse transcriptase inhibitor (NNRTI) class, tenofovir or emtricitabine, and with a viral load ? 100,000 HIV-1 RNA copies/mL. As with other antiretroviral medicinal products, genotypic resistance testing and/or historical resistance data should guide the use of Eviplera.",https://www.ema.europa.eu/en/medicines/human/EPAR/eviplera,Tablet,Oral
35,Onivyde pegylated liposomal (previously known as Onivyde),EMEA/H/C/004125,False,Authorised,L01CE02,False,False,False,False,False,True,14/10/2016,Les Laboratoires Servier,Antineoplastic agents,"Treatment of metastatic adenocarcinoma of the pancreas, in combination with 5 fluorouracil (5 FU) and leucovorin (LV), in adult patients who have progressed following gemcitabine based therapy.",https://www.ema.europa.eu/en/medicines/human/EPAR/onivyde-pegylated-liposomal,Concentrate for dispersion for infusion,Intravenous
36,Xermelo,EMEA/H/C/003937,False,Authorised,A16A,False,False,False,False,False,True,17/09/2017,SERB SAS,Other alimentary tract and metabolism products,Xermelo is indicated for the treatment of carcinoid syndrome diarrhoea in combination with somatostatin analogue (SSA) therapy in adults inadequately controlled by SSA therapy.,https://www.ema.europa.eu/en/medicines/human/EPAR/xermelo,Tablet,Oral
37,Feraccru,EMEA/H/C/002733,False,Authorised,B03AB,False,False,False,False,False,False,18/02/2016,Norgine B.V.,Antianemic preparations,Feraccru is indicated in adults for the treatment of iron deficiency.,https://www.ema.europa.eu/en/medicines/human/EPAR/feraccru,Hard Capsule,Oral
38,Velphoro,EMEA/H/C/002705,False,Authorised,V03AE05,False,False,False,False,False,False,26/08/2014,Vifor Fresenius Medical Care Renal Pharma France,Drugs for treatment of hyperkalemia and hyperphosphatemia,Velphoro is indicated for the control of serum phosphorus levels in adult chronic kidney disease (CKD) patients on haemodialysis (HD) or peritoneal dialysis (PD).Velphoro is indicated for the control of serum phosphorus levels in paediatric patients 2 years of age and older with CKD stages 4-5 (defined by a glomerular filtration rate ,https://www.ema.europa.eu/en/medicines/human/EPAR/velphoro,Chewable Tablet,Oral
39,Velphoro,EMEA/H/C/002705,False,Authorised,V03AE05,False,False,False,False,False,False,26/08/2014,Vifor Fresenius Medical Care Renal Pharma France,Drugs for treatment of hyperkalemia and hyperphosphatemia,Velphoro is indicated for the control of serum phosphorus levels in adult chronic kidney disease (CKD) patients on haemodialysis (HD) or peritoneal dialysis (PD).Velphoro is indicated for the control of serum phosphorus levels in paediatric patients 2 years of age and older with CKD stages 4-5 (defined by a glomerular filtration rate ,https://www.ema.europa.eu/en/medicines/human/EPAR/velphoro,Powder,Oral
40,Aerinaze,EMEA/H/C/000772,False,Authorised,R01BA52,False,False,False,False,False,False,30/07/2007,N.V. Organon,Nasal preparations,Symptomatic treatment of seasonal allergic rhinitis when accompanied by nasal congestion.,https://www.ema.europa.eu/en/medicines/human/EPAR/aerinaze,Modified-Release Tablet,Oral
41,Kisqali,EMEA/H/C/004213,False,Authorised,L01XE,False,False,False,False,False,False,22/08/2017,Novartis Europharm Limited,Antineoplastic agents,"Kisqali is indicated for the treatment of women with hormone receptor (HR)?positive, human epidermal growth factor receptor 2 (HER2)?negative locally advanced or metastatic breast cancer in combination with an aromatase inhibitor or fulvestrant as initial endocrine-based therapy, or in women who have received prior endocrine therapy.In pre? or perimenopausal women, the endocrine therapy should be combined with a luteinising hormone?releasing hormone (LHRH) agonist.",https://www.ema.europa.eu/en/medicines/human/EPAR/kisqali,Tablet,Oral
42,Sycrest,EMEA/H/C/001177,False,Authorised,N05AH05,False,False,False,False,False,False,01/09/2010,N.V. Organon,Psycholeptics,Sycrest is indicated for the treatment of moderate to severe manic episodes associated with bipolar I disorder in adults.,https://www.ema.europa.eu/en/medicines/human/EPAR/sycrest,Sublingual Tablet,Sublingual
43,Tookad,EMEA/H/C/004182,False,Authorised,L01XD07,True,False,False,False,False,False,10/11/2017,STEBA Biotech S.A,Antineoplastic agents,"Tookad is indicated as monotherapy for adult patients with previously untreated, unilateral, low risk, adenocarcinoma of the prostate with a life expectancy ? 10 years and:Clinical stage T1c or T2a;Gleason Score ? 6, based on high-resolution biopsy strategies;PSA ? 10 ng/mL;3 positive cancer cores with a maximum cancer core length of 5 mm in any one core or 1-2 positive cancer cores with ? 50 % cancer involvement in any one core or a PSA density ? 0.15 ng/mL/cm³.",https://www.ema.europa.eu/en/medicines/human/EPAR/tookad,Powder for solution for injection,Intravenous
44,Jorveza,EMEA/H/C/004655,False,Authorised,A07EA06,False,False,False,False,True,True,08/01/2018,Dr. Falk Pharma GmbH,"Antidiarrheals, intestinal antiinflammatory / antiinfective agents",Jorveza is indicated for the treatment of eosinophilic esophagitis (EoE) in adults (older than 18 years of age).,https://www.ema.europa.eu/en/medicines/human/EPAR/jorveza,Orodispersible Tablet,Oral
45,Zytiga,EMEA/H/C/002321,False,Authorised,L02BX03,False,False,False,False,True,False,05/09/2011,Janssen-Cilag International N.V.,Endocrine therapy,Zytiga is indicated with prednisone or prednisolone for:the treatment of metastatic castration resistant prostate cancer in adult men who are asymptomatic or mildly symptomatic after failure of androgen deprivation therapy in whom chemotherapy is not yet clinically indicatedthe treatment of metastatic castration resistant prostate cancer in adult men whose disease has progressed on or after a docetaxel based chemotherapy regimen.,https://www.ema.europa.eu/en/medicines/human/EPAR/zytiga,Tablet,Oral
46,Steglatro,EMEA/H/C/004315,False,Authorised,A10BK04,True,False,False,False,False,False,21/03/2018,Merck Sharp & Dohme B.V.,"Drugs used in diabetes, Sodium-glucose co-transporter 2 (SGLT2) inhibitors",Steglatro is indicated in adults aged 18 years and older with type 2 diabetes mellitus as an adjunct to diet and exercise to improve glycaemic control:as monotherapy in patients for whom the use of metformin is considered inappropriate due to intolerance or contraindications.in addition to other medicinal products for the treatment of diabetes.,https://www.ema.europa.eu/en/medicines/human/EPAR/steglatro,Tablet,Oral
47,Striascan,EMEA/H/C/004745,False,Authorised,V09AB03,False,True,False,False,False,False,25/06/2019,CIS bio international,Diagnostic radiopharmaceuticals,"This medicinal product is for diagnostic use only.Striascan is indicated for detecting loss of functional dopaminergic neuron terminals in the striatum:In adult patients with clinically uncertain parkinsonian syndromes, for example those with early symptoms, in order to help differentiate essential tremor from parkinsonian syndromes related to idiopathic Parkinson’s disease, multiple system atrophy and progressive supranuclear palsy. Striascan is unable to discriminate between Parkinson's disease, multiple system atrophy and progressive supranuclear palsy.In adult patients, to help differentiate probable dementia with Lewy bodies from Alzheimer’s disease. Striascan is unable to discriminate between dementia with Lewy bodies and Parkinson’s disease dementia.",https://www.ema.europa.eu/en/medicines/human/EPAR/striascan,Radiopharmaceutical Solution for injection,Intravenous
